"Query"	"NodeId"	"ExtNodeId"	"Loc_start"
"GLKT0ZE01DIJ3W"	"195"	"753"	"647"
"GLKT0ZE01D529M"	"195"	"753"	"638"
"GLKT0ZE01EC2WM"	"195"	"753"	"601"
"GLKT0ZE01EO9GF"	"195"	"753"	"628"
"GLKT0ZE01BS9GM"	"195"	"753"	"644"
"GLKT0ZE01DGF7P"	"195"	"753"	"601"
"GLKT0ZE01BAXYI"	"195"	"753"	"620"
"GLKT0ZE01A795U"	"195"	"753"	"620"
"GLKT0ZE01CNGKT"	"195"	"753"	"630"
"GLKT0ZE01EEBWX"	"195"	"753"	"624"
"GLKT0ZE01DC4S8"	"195"	"753"	"630"
"GLKT0ZE01BBRVP"	"195"	"753"	"610"
"GLKT0ZE01A8GUZ"	"195"	"753"	"601"
"GLKT0ZE01CK1AO"	"195"	"753"	"624"
"GLKT0ZE01EMR3V"	"195"	"753"	"624"
"GLKT0ZE01EIMV5"	"195"	"753"	"610"
"GLKT0ZE01CMA6Y"	"195"	"753"	"620"
"GLKT0ZE01DFYM3"	"195"	"753"	"620"
"GLKT0ZE01DPO80"	"195"	"753"	"598"
"GLKT0ZE01BI3M9"	"195"	"753"	"624"
"GLKT0ZE01DNJL6"	"195"	"753"	"624"
"GLKT0ZE01CGNPC"	"195"	"753"	"601"
"GLKT0ZE01B32PR"	"195"	"753"	"601"
"GLKT0ZE01COALJ"	"195"	"753"	"653"
"GLKT0ZE01COALJ"	"591"	"953"	"1572"
"GLKT0ZE01EMN2N"	"195"	"753"	"620"
"GLKT0ZE01EF5OA"	"195"	"753"	"630"
"GLKT0ZE01B9MS2"	"195"	"753"	"610"
"GLKT0ZE01DZFEM"	"195"	"753"	"619"
"GLKT0ZE01EAVQ9"	"195"	"753"	"624"
"GLKT0ZE01AQ50I"	"195"	"753"	"601"
"GLKT0ZE01AILA3"	"195"	"753"	"624"
"GLKT0ZE01DOZX6"	"195"	"753"	"647"
"GLKT0ZE01DCP3V"	"195"	"753"	"601"
"GLKT0ZE01DLKFY"	"195"	"753"	"601"
"GLKT0ZE01COK82"	"195"	"753"	"601"
"GLKT0ZE01C5BSL"	"195"	"753"	"601"
"GLKT0ZE01AQRUW"	"195"	"753"	"624"
"GLKT0ZE01DJYJ2"	"195"	"753"	"620"
"GLKT0ZE01C4FBC"	"195"	"753"	"661"
"GLKT0ZE01DUCPP"	"195"	"753"	"624"
"GLKT0ZE01AT1UK"	"195"	"753"	"634"
"GLKT0ZE01BAU3U"	"195"	"753"	"624"
"GLKT0ZE01C7T60"	"195"	"753"	"601"
"GLKT0ZE01BMC6H"	"195"	"753"	"624"
"GLKT0ZE01B8IG6"	"195"	"753"	"624"
"GLKT0ZE01D6FOD"	"195"	"753"	"624"
"GLKT0ZE01D41NU"	"195"	"753"	"601"
"GLKT0ZE01BP8E6"	"195"	"753"	"624"
"GLKT0ZE01CM7DT"	"195"	"753"	"630"
"GLKT0ZE01ELGZ8"	"195"	"753"	"610"
"GLKT0ZE01CYHAW"	"195"	"753"	"644"
"GLKT0ZE01AMKDW"	"195"	"753"	"624"
"GLKT0ZE01EVWLH"	"195"	"753"	"610"
"GLKT0ZE01CAERY"	"195"	"753"	"620"
"GLKT0ZE01A9S5T"	"195"	"753"	"618"
"GLKT0ZE01EB253"	"195"	"753"	"630"
"GLKT0ZE01A96PC"	"195"	"753"	"620"
"GLKT0ZE01DSUE3"	"195"	"753"	"601"
"GLKT0ZE01CXYPI"	"195"	"753"	"635"
"GLKT0ZE01BZGUW"	"195"	"753"	"624"
"GLKT0ZE01EWBVN"	"195"	"753"	"643"
"GLKT0ZE01C518T"	"195"	"753"	"601"
"GLKT0ZE01AIA4X"	"195"	"753"	"634"
"GLKT0ZE01EQE5W"	"195"	"753"	"601"
"GLKT0ZE01DI5VJ"	"195"	"753"	"630"
"GLKT0ZE01C8V50"	"195"	"753"	"652"
"GLKT0ZE01BWG0B"	"195"	"753"	"624"
"GLKT0ZE01AIQEY"	"195"	"753"	"630"
"GLKT0ZE01CI2P7"	"195"	"753"	"620"
"GLKT0ZE01BOIMI"	"195"	"753"	"620"
"GLKT0ZE01BOB1W"	"195"	"753"	"611"
"GLKT0ZE01CGFOK"	"195"	"753"	"624"
"GLKT0ZE01D1GRT"	"195"	"753"	"610"
"GLKT0ZE01CI3FT"	"195"	"753"	"646"
"GLKT0ZE01EF2DE"	"195"	"753"	"634"
"GLKT0ZE01BF626"	"195"	"753"	"601"
"GLKT0ZE01E0UQJ"	"195"	"753"	"646"
"GLKT0ZE01DAHXJ"	"195"	"753"	"661"
"GLKT0ZE01B3SVP"	"195"	"753"	"620"
"GLKT0ZE01AHEI3"	"195"	"753"	"601"
"GLKT0ZE01CWSDM"	"195"	"753"	"624"
"GLKT0ZE01AN1LN"	"195"	"753"	"624"
"GLKT0ZE01DIGT1"	"195"	"753"	"624"
"GLKT0ZE01BMP2F"	"195"	"753"	"643"
"GLKT0ZE01DPNAT"	"195"	"753"	"643"
"GLKT0ZE01DSNZ4"	"195"	"753"	"630"
"GLKT0ZE01D0C3P"	"195"	"753"	"620"
"GLKT0ZE01BZG12"	"195"	"753"	"624"
"GLKT0ZE01EBF14"	"195"	"753"	"620"
"GLKT0ZE01CKRUC"	"195"	"753"	"624"
"GLKT0ZE01B8O85"	"195"	"753"	"620"
"GLKT0ZE01CKD9H"	"394"	"853"	"620"
"GLKT0ZE01BM7FF"	"195"	"753"	"601"
"GLKT0ZE01AM0WB"	"195"	"753"	"661"
"GLKT0ZE01DG7KV"	"195"	"753"	"620"
"GLKT0ZE01DMKE9"	"195"	"753"	"624"
"GLKT0ZE01B8S8K"	"195"	"753"	"620"
"GLKT0ZE01D1WGL"	"195"	"753"	"646"
"GLKT0ZE01BG2XF"	"195"	"753"	"609"
"GLKT0ZE01B2PO5"	"195"	"753"	"611"
"GLKT0ZE01BHXHZ"	"195"	"753"	"630"
"GLKT0ZE01AS8AC"	"195"	"753"	"641"
"GLKT0ZE01D7UEI"	"195"	"753"	"601"
"GLKT0ZE01EG03H"	"195"	"753"	"630"
"GLKT0ZE01A2WTA"	"195"	"753"	"624"
"GLKT0ZE01C2M63"	"195"	"753"	"624"
"GLKT0ZE01A0LG5"	"195"	"753"	"620"
"GLKT0ZE01C406E"	"195"	"753"	"620"
"GLKT0ZE01DNODO"	"195"	"753"	"599"
"GLKT0ZE01ESJTD"	"195"	"753"	"624"
"GLKT0ZE01D3Q5V"	"195"	"753"	"601"
"GLKT0ZE01DZLOG"	"195"	"753"	"643"
"GLKT0ZE01D7CAU"	"195"	"753"	"630"
"GLKT0ZE01EKUV9"	"195"	"753"	"643"
"GLKT0ZE01E3B7C"	"195"	"753"	"601"
"GLKT0ZE01BTZ3G"	"195"	"753"	"638"
"GLKT0ZE01AHKC0"	"195"	"753"	"624"
"GLKT0ZE01C0CXT"	"195"	"753"	"601"
"GLKT0ZE01BNXM0"	"195"	"753"	"601"
"GLKT0ZE01AJ5F4"	"195"	"753"	"611"
"GLKT0ZE01AHEQK"	"195"	"753"	"630"
"GLKT0ZE01BYZ9B"	"195"	"753"	"601"
"GLKT0ZE01AJVPQ"	"195"	"753"	"624"
"GLKT0ZE01CNU5K"	"195"	"753"	"624"
"GLKT0ZE01AITC1"	"195"	"753"	"630"
"GLKT0ZE01A2UJR"	"195"	"753"	"601"
"GLKT0ZE01ATTFM"	"195"	"753"	"601"
"GLKT0ZE01EEUCQ"	"195"	"753"	"624"
"GLKT0ZE01EDYLF"	"195"	"753"	"624"
"GLKT0ZE01ED3XX"	"195"	"753"	"624"
"GLKT0ZE01AYHW9"	"195"	"753"	"624"
"GLKT0ZE01CWZSU"	"195"	"753"	"624"
"GLKT0ZE01C4ZWI"	"195"	"753"	"610"
"GLKT0ZE01BZZXC"	"195"	"753"	"630"
"GLKT0ZE01ATV77"	"195"	"753"	"624"
"GLKT0ZE01ESZ6X"	"195"	"753"	"601"
"GLKT0ZE01EJGPB"	"195"	"753"	"624"
"GLKT0ZE01C2E6T"	"195"	"753"	"620"
"GLKT0ZE01AE28O"	"195"	"753"	"624"
"GLKT0ZE01BGHCF"	"195"	"753"	"610"
"GLKT0ZE01BVBF6"	"195"	"753"	"624"
"GLKT0ZE01COL8M"	"195"	"753"	"620"
"GLKT0ZE01ESSL4"	"195"	"753"	"624"
"GLKT0ZE01D5BE6"	"195"	"753"	"630"
"GLKT0ZE01C467Y"	"195"	"753"	"601"
"GLKT0ZE01BRYYZ"	"195"	"753"	"624"
"GLKT0ZE01ECACO"	"195"	"753"	"633"
"GLKT0ZE01CV3PP"	"195"	"753"	"620"
"GLKT0ZE01ED4XW"	"195"	"753"	"624"
"GLKT0ZE01ETSQC"	"195"	"753"	"624"
"GLKT0ZE01EFP50"	"195"	"753"	"644"
"GLKT0ZE01D5JVE"	"195"	"753"	"620"
"GLKT0ZE01APFG2"	"195"	"753"	"611"
"GLKT0ZE01BYYUC"	"195"	"753"	"630"
"GLKT0ZE01EQAGU"	"195"	"753"	"624"
"GLKT0ZE01EF4MJ"	"195"	"753"	"630"
"GLKT0ZE01EM9U1"	"195"	"753"	"630"
"GLKT0ZE01AZW9J"	"195"	"753"	"601"
"GLKT0ZE01DXTA2"	"195"	"753"	"620"
"GLKT0ZE01A6NNW"	"195"	"753"	"611"
"GLKT0ZE01DR7E2"	"195"	"753"	"643"
"GLKT0ZE01C5VU7"	"195"	"753"	"630"
"GLKT0ZE01A8MMC"	"195"	"753"	"598"
"GLKT0ZE01DRFJY"	"195"	"753"	"624"
"GLKT0ZE01ASGPR"	"195"	"753"	"638"
"GLKT0ZE01ALCXK"	"195"	"753"	"601"
"GLKT0ZE01ER5MP"	"195"	"753"	"624"
"GLKT0ZE01B7KUH"	"195"	"753"	"620"
"GLKT0ZE01CDA39"	"195"	"753"	"625"
"GLKT0ZE01CKNWC"	"195"	"753"	"643"
"GLKT0ZE01AKEAJ"	"195"	"753"	"601"
"GLKT0ZE01AKSJ3"	"195"	"753"	"624"
"GLKT0ZE01CM6QP"	"195"	"753"	"630"
"GLKT0ZE01BN8RL"	"195"	"753"	"601"
"GLKT0ZE01CLW6I"	"195"	"753"	"624"
"GLKT0ZE01B6J9X"	"195"	"753"	"618"
"GLKT0ZE01AGL8Y"	"195"	"753"	"638"
"GLKT0ZE01CGKQO"	"195"	"753"	"601"
"GLKT0ZE01AYTE9"	"195"	"753"	"630"
"GLKT0ZE01BSEBQ"	"195"	"753"	"630"
"GLKT0ZE01AWF70"	"195"	"753"	"635"
"GLKT0ZE01D0BGW"	"195"	"753"	"601"
"GLKT0ZE01DCRC6"	"195"	"753"	"601"
"GLKT0ZE01AS8PD"	"195"	"753"	"625"
"GLKT0ZE01BXITS"	"195"	"753"	"624"
"GLKT0ZE01AKNCK"	"195"	"753"	"601"
"GLKT0ZE01EAN5V"	"195"	"753"	"638"
"GLKT0ZE01EOMRT"	"195"	"753"	"624"
"GLKT0ZE01CKZ3E"	"195"	"753"	"598"
"GLKT0ZE01EAFYD"	"195"	"753"	"620"
"GLKT0ZE01EAIDA"	"195"	"753"	"624"
"GLKT0ZE01BG97B"	"195"	"753"	"647"
"GLKT0ZE01B2I79"	"195"	"753"	"630"
"GLKT0ZE01AHXIQ"	"195"	"753"	"611"
"GLKT0ZE01DUD1B"	"195"	"753"	"601"
"GLKT0ZE01CFH0F"	"195"	"753"	"620"
"GLKT0ZE01DQNF0"	"195"	"753"	"624"
"GLKT0ZE01EHEEA"	"195"	"753"	"624"
"GLKT0ZE01EBGQJ"	"195"	"753"	"601"
"GLKT0ZE01C0C8T"	"195"	"753"	"624"
"GLKT0ZE01BSG3F"	"195"	"753"	"620"
"GLKT0ZE01C4V2T"	"195"	"753"	"601"
"GLKT0ZE01A4FIP"	"195"	"753"	"618"
"GLKT0ZE01BZZQQ"	"195"	"753"	"624"
"GLKT0ZE01EN50O"	"195"	"753"	"601"
"GLKT0ZE01AFHUH"	"195"	"753"	"625"
"GLKT0ZE01DD17O"	"195"	"753"	"630"
"GLKT0ZE01DRNUT"	"195"	"753"	"598"
"GLKT0ZE01C6T4C"	"195"	"753"	"643"
"GLKT0ZE01DTBSC"	"195"	"753"	"624"
"GLKT0ZE01EQDEJ"	"195"	"753"	"598"
"GLKT0ZE01EMRJP"	"195"	"753"	"620"
"GLKT0ZE01C118M"	"195"	"753"	"601"
"GLKT0ZE01A6SPI"	"195"	"753"	"601"
"GLKT0ZE01AUSPA"	"195"	"753"	"611"
"GLKT0ZE01D0971"	"195"	"753"	"624"
"GLKT0ZE01CFHSN"	"195"	"753"	"624"
"GLKT0ZE01C4GBN"	"195"	"753"	"624"
"GLKT0ZE01B2UIY"	"195"	"753"	"644"
"GLKT0ZE01BDCCN"	"195"	"753"	"624"
"GLKT0ZE01B1SB4"	"195"	"753"	"601"
"GLKT0ZE01ARM22"	"994"	"1153"	"638"
"GLKT0ZE01A57GC"	"195"	"753"	"638"
"GLKT0ZE01EI17Z"	"195"	"753"	"601"
"GLKT0ZE01CUEIO"	"195"	"753"	"601"
"GLKT0ZE01C65WU"	"195"	"753"	"601"
"GLKT0ZE01DLTYV"	"195"	"753"	"624"
"GLKT0ZE01A0XDQ"	"195"	"753"	"630"
"GLKT0ZE01B46SF"	"195"	"753"	"618"
"GLKT0ZE01EBCIE"	"195"	"753"	"646"
"GLKT0ZE01B1FMB"	"195"	"753"	"601"
"GLKT0ZE01DMF1T"	"195"	"753"	"635"
"GLKT0ZE01C0Y0N"	"195"	"753"	"618"
"GLKT0ZE01D8R2U"	"195"	"753"	"644"
"GLKT0ZE01EOVRW"	"195"	"753"	"624"
"GLKT0ZE01D7JQO"	"195"	"753"	"601"
"GLKT0ZE01AV7ZO"	"195"	"753"	"625"
"GLKT0ZE01B6P98"	"195"	"753"	"624"
"GLKT0ZE01EZ1MI"	"195"	"753"	"624"
"GLKT0ZE01C2MHU"	"195"	"753"	"630"
"GLKT0ZE01D394D"	"195"	"753"	"630"
"GLKT0ZE01B9WIP"	"195"	"753"	"644"
"GLKT0ZE01DFBDC"	"195"	"753"	"624"
"GLKT0ZE01EFH2H"	"195"	"753"	"624"
"GLKT0ZE01CODX8"	"195"	"753"	"620"
"GLKT0ZE01A9UIV"	"195"	"753"	"661"
"GLKT0ZE01EV2ED"	"195"	"753"	"624"
"GLKT0ZE01DG6C2"	"195"	"753"	"661"
"GLKT0ZE01CZOF6"	"195"	"753"	"620"
"GLKT0ZE01C3NCA"	"195"	"753"	"624"
"GLKT0ZE01D0WIY"	"195"	"753"	"624"
"GLKT0ZE01AHPX9"	"195"	"753"	"646"
"GLKT0ZE01DUU09"	"195"	"753"	"601"
"GLKT0ZE01EAHV1"	"195"	"753"	"625"
"GLKT0ZE01DG2G9"	"195"	"753"	"624"
"GLKT0ZE01BIZMD"	"195"	"753"	"601"
"GLKT0ZE01EXH3B"	"195"	"753"	"618"
"GLKT0ZE01CEJEE"	"195"	"753"	"638"
"GLKT0ZE01D5WFG"	"195"	"753"	"601"
"GLKT0ZE01AX3LQ"	"195"	"753"	"618"
"GLKT0ZE01DXM2R"	"195"	"753"	"624"
"GLKT0ZE01EL9AU"	"195"	"753"	"624"
"GLKT0ZE01COOIO"	"195"	"753"	"646"
"GLKT0ZE01DSGP2"	"195"	"753"	"624"
"GLKT0ZE01CI0QK"	"195"	"753"	"610"
"GLKT0ZE01EOJJW"	"195"	"753"	"604"
"GLKT0ZE01D1Z3H"	"394"	"853"	"620"
"GLKT0ZE01AZY1R"	"195"	"753"	"620"
"GLKT0ZE01EG0BL"	"195"	"753"	"601"
"GLKT0ZE01BE312"	"195"	"753"	"601"
"GLKT0ZE01CU939"	"195"	"753"	"646"
"GLKT0ZE01DKFGS"	"195"	"753"	"620"
"GLKT0ZE01AZB3C"	"195"	"753"	"624"
"GLKT0ZE01B3OFY"	"195"	"753"	"598"
"GLKT0ZE01AX035"	"195"	"753"	"601"
"GLKT0ZE01D6047"	"195"	"753"	"643"
"GLKT0ZE01EDJX1"	"195"	"753"	"601"
"GLKT0ZE01A3OON"	"195"	"753"	"598"
"GLKT0ZE01CC6GQ"	"195"	"753"	"630"
"GLKT0ZE01CYR6H"	"195"	"753"	"615"
"GLKT0ZE01AHEW0"	"195"	"753"	"624"
"GLKT0ZE01CVPCL"	"394"	"853"	"620"
"GLKT0ZE01BSYYF"	"195"	"753"	"625"
"GLKT0ZE01DJOGU"	"195"	"753"	"624"
"GLKT0ZE01DKS17"	"195"	"753"	"601"
"GLKT0ZE01EF1BE"	"195"	"753"	"601"
"GLKT0ZE01D0KJX"	"195"	"753"	"630"
"GLKT0ZE01BMFZT"	"195"	"753"	"611"
"GLKT0ZE01B70QU"	"195"	"753"	"624"
"GLKT0ZE01DB4Q0"	"394"	"853"	"620"
"GLKT0ZE01C989S"	"195"	"753"	"630"
"GLKT0ZE01AF3RT"	"195"	"753"	"612"
"GLKT0ZE01DYC2F"	"195"	"753"	"624"
"GLKT0ZE01EG2AD"	"195"	"753"	"624"
"GLKT0ZE01AWBQX"	"195"	"753"	"624"
"GLKT0ZE01CWOJK"	"195"	"753"	"624"
"GLKT0ZE01D0ZE3"	"195"	"753"	"635"
"GLKT0ZE01C697A"	"195"	"753"	"651"
"GLKT0ZE01DJ4GP"	"195"	"753"	"601"
"GLKT0ZE01C9GDG"	"195"	"753"	"643"
"GLKT0ZE01EO9A0"	"195"	"753"	"624"
"GLKT0ZE01EGPCN"	"195"	"753"	"643"
"GLKT0ZE01EES4M"	"195"	"753"	"630"
"GLKT0ZE01ALSM0"	"195"	"753"	"638"
"GLKT0ZE01CFQYG"	"195"	"753"	"618"
"GLKT0ZE01EHD4N"	"195"	"753"	"601"
"GLKT0ZE01BSJQ2"	"195"	"753"	"598"
"GLKT0ZE01D3W0G"	"195"	"753"	"646"
"GLKT0ZE01B6O6J"	"195"	"753"	"624"
"GLKT0ZE01AM4LN"	"195"	"753"	"643"
"GLKT0ZE01CKRBM"	"195"	"753"	"635"
"GLKT0ZE01BOSSM"	"195"	"753"	"624"
"GLKT0ZE01CPKQR"	"195"	"753"	"620"
"GLKT0ZE01BWIFO"	"195"	"753"	"619"
"GLKT0ZE01C6T21"	"195"	"753"	"624"
"GLKT0ZE01BU39K"	"195"	"753"	"624"
"GLKT0ZE01D8KW3"	"195"	"753"	"625"
"GLKT0ZE01EJKA6"	"195"	"753"	"624"
"GLKT0ZE01BLO3H"	"195"	"753"	"601"
"GLKT0ZE01DS2VF"	"195"	"753"	"624"
"GLKT0ZE01E0OUS"	"195"	"753"	"611"
"GLKT0ZE01CVXM5"	"195"	"753"	"624"
"GLKT0ZE01CXAZ3"	"195"	"753"	"598"
"GLKT0ZE01CP948"	"195"	"753"	"643"
"GLKT0ZE01A2RDQ"	"195"	"753"	"643"
"GLKT0ZE01CPLFX"	"195"	"753"	"624"
"GLKT0ZE01AVN1L"	"195"	"753"	"601"
"GLKT0ZE01E2KAU"	"195"	"753"	"661"
"GLKT0ZE01EN689"	"195"	"753"	"623"
"GLKT0ZE01CWFHM"	"195"	"753"	"611"
"GLKT0ZE01CN2I2"	"195"	"753"	"635"
"GLKT0ZE01APL5S"	"195"	"753"	"630"
"GLKT0ZE01CA4FA"	"195"	"753"	"601"
"GLKT0ZE01EZG5Z"	"195"	"753"	"620"
"GLKT0ZE01A1VE4"	"195"	"753"	"661"
"GLKT0ZE01CXTHN"	"195"	"753"	"638"
"GLKT0ZE01CZG1Y"	"195"	"753"	"601"
"GLKT0ZE01CD2TW"	"195"	"753"	"624"
"GLKT0ZE01C4L0G"	"195"	"753"	"598"
"GLKT0ZE01D356D"	"195"	"753"	"624"
"GLKT0ZE01DEHP0"	"195"	"753"	"619"
"GLKT0ZE01CQQUO"	"195"	"753"	"643"
"GLKT0ZE01CMPB1"	"195"	"753"	"601"
"GLKT0ZE01BQAGH"	"195"	"753"	"601"
"GLKT0ZE01B2G8Y"	"195"	"753"	"661"
"GLKT0ZE01ERISV"	"195"	"753"	"630"
"GLKT0ZE01BVXP7"	"195"	"753"	"611"
"GLKT0ZE01APE1O"	"195"	"753"	"601"
"GLKT0ZE01BGT78"	"195"	"753"	"643"
"GLKT0ZE01B9GZB"	"195"	"753"	"601"
"GLKT0ZE01DGIOZ"	"195"	"753"	"601"
"GLKT0ZE01CFS5Y"	"195"	"753"	"601"
"GLKT0ZE01B2CSS"	"195"	"753"	"618"
"GLKT0ZE01E0PY4"	"195"	"753"	"624"
"GLKT0ZE01C70M5"	"195"	"753"	"601"
"GLKT0ZE01DXTCP"	"394"	"853"	"620"
"GLKT0ZE01CL233"	"195"	"753"	"601"
"GLKT0ZE01EQCPM"	"195"	"753"	"624"
"GLKT0ZE01BKHUF"	"195"	"753"	"624"
"GLKT0ZE01AWK3C"	"195"	"753"	"650"
"GLKT0ZE01DNEF3"	"195"	"753"	"630"
"GLKT0ZE01DKP7U"	"195"	"753"	"630"
"GLKT0ZE01DQASX"	"195"	"753"	"630"
"GLKT0ZE01EKYQ4"	"195"	"753"	"630"
"GLKT0ZE01D6VEU"	"195"	"753"	"624"
"GLKT0ZE01AY5ZU"	"195"	"753"	"643"
"GLKT0ZE01D8DKB"	"195"	"753"	"624"
"GLKT0ZE01BI05X"	"195"	"753"	"601"
"GLKT0ZE01EE0W7"	"195"	"753"	"661"
"GLKT0ZE01BRIIK"	"195"	"753"	"630"
"GLKT0ZE01DIRAO"	"195"	"753"	"624"
"GLKT0ZE01DEX5G"	"195"	"753"	"624"
"GLKT0ZE01AZXAB"	"195"	"753"	"609"
"GLKT0ZE01DDM0T"	"195"	"753"	"620"
"GLKT0ZE01CUSHK"	"195"	"753"	"624"
"GLKT0ZE01BFK03"	"195"	"753"	"624"
"GLKT0ZE01BE5AF"	"195"	"753"	"619"
"GLKT0ZE01B36XG"	"195"	"753"	"661"
"GLKT0ZE01BVPLH"	"195"	"753"	"611"
"GLKT0ZE01AMYD6"	"195"	"753"	"601"
"GLKT0ZE01B0PPJ"	"195"	"753"	"624"
"GLKT0ZE01EFFE4"	"195"	"753"	"630"
"GLKT0ZE01A3DBO"	"195"	"753"	"624"
"GLKT0ZE01CAJIO"	"195"	"753"	"624"
"GLKT0ZE01A1RUZ"	"195"	"753"	"620"
"GLKT0ZE01BV327"	"195"	"753"	"624"
"GLKT0ZE01ENH3S"	"195"	"753"	"644"
"GLKT0ZE01C7J33"	"195"	"753"	"630"
"GLKT0ZE01CTSDF"	"195"	"753"	"646"
"GLKT0ZE01AH8GP"	"195"	"753"	"651"
"GLKT0ZE01A8HZY"	"195"	"753"	"624"
"GLKT0ZE01C6VVX"	"195"	"753"	"624"
"GLKT0ZE01DJJNI"	"195"	"753"	"624"
"GLKT0ZE01ASXH4"	"195"	"753"	"643"
"GLKT0ZE01DJ192"	"195"	"753"	"644"
"GLKT0ZE01DQZQP"	"195"	"753"	"641"
"GLKT0ZE01EQ7QI"	"195"	"753"	"618"
"GLKT0ZE01CIQUV"	"195"	"753"	"610"
"GLKT0ZE01DAIF3"	"195"	"753"	"644"
"GLKT0ZE01DARVX"	"195"	"753"	"630"
"GLKT0ZE01D2LWF"	"195"	"753"	"625"
"GLKT0ZE01A740Y"	"195"	"753"	"624"
"GLKT0ZE01DI54R"	"195"	"753"	"601"
"GLKT0ZE01DPBV8"	"195"	"753"	"601"
"GLKT0ZE01EL3IB"	"195"	"753"	"618"
"GLKT0ZE01CD5XO"	"195"	"753"	"611"
"GLKT0ZE01D7NRM"	"195"	"753"	"624"
"GLKT0ZE01C28AQ"	"195"	"753"	"661"
"GLKT0ZE01B8GZM"	"195"	"753"	"620"
"GLKT0ZE01AFHJM"	"195"	"753"	"620"
"GLKT0ZE01C2QQS"	"195"	"753"	"601"
"GLKT0ZE01BDY5A"	"195"	"753"	"624"
"GLKT0ZE01BFAI4"	"195"	"753"	"624"
"GLKT0ZE01C1SIV"	"195"	"753"	"639"
"GLKT0ZE01DU9IW"	"195"	"753"	"620"
"GLKT0ZE01C1K00"	"195"	"753"	"643"
"GLKT0ZE01COXYL"	"195"	"753"	"620"
